CRN,Subj,Crse,Sec,Type,Title,Days,Time,Instructor,Location
4154,MUSR,201,001,Lecture-demonstration,Audio Production Essentials.,M,01:35 pm-04:25 pm,TBA,SADB 1/12
5255,MUSR,300D2,001,Lecture,Introduction to Music Recording.,M,11:35 am-02:25 pm,Andr̩   St-Denis,MUSIC C-209
4155,MUSR,339,001,Lecture,Introduction to Electroacoustics.,TR,03:05 pm-04:25 pm,Jack Daniel  Kelly,MUSIC A-410
5256,MUSR,629D2,001,Laboratory,Technical Ear Training.,T,10:05 am-12:55 pm,James   Clemens-Seely,TBA
5257,MUSR,631D2,001,Laboratory,Advanced Technical Ear Training.,R,02:05 pm-04:55 pm,Jack Daniel  Kelly,TBA
4156,MUSR,667,001,Lecture,Digital Studio Technology.,M,02:35 pm-05:25 pm,"James   Clemens-Seely , Jack Daniel  Kelly",MUSIC A-607
5259,MUSR,670D2,001,Seminar,Recording Theory and Practice 1.,T,02:05 pm-04:55 pm,"Martha   De Francisco , Wieslaw   Woszczyk",MUSIC PCHSTUDIOA
5260,MUSR,671D2,001,Seminar,Recording Theory and Practice 2.,W,02:05 pm-04:55 pm,"James   Clemens-Seely , Andr̩   St-Denis",MUSIC PCHSTUDIOA
5261,MUSR,672D2,001,Seminar,Analysis of Recordings.,R,02:05 pm-04:55 pm,"Martha   De Francisco , Wieslaw   Woszczyk",MUSIC PCHSTUDIOA
5262,MUSR,677D2,001,Seminar,Audio for Video Post-Production.,T,02:05 pm-04:55 pm,James   Clemens-Seely,TBA
4158,MUSR,692,001,Seminar,Music Production Workshop.,M,11:35 am-02:25 pm,Martha   De Francisco,MUSIC A-512
4159,MUTH,151,001,Lecture,Theory and Analysis 2.,M,02:35 pm-03:55 pm,Ellen   Bakulina,MUSIC C-201
4160,MUTH,151,002,Tutorial,Theory and Analysis 2.,F,02:35 pm-03:55 pm,Ellen   Bakulina,SH550 1117
4161,MUTH,151,003,Tutorial,Theory and Analysis 2.,F,01:05 pm-02:25 pm,Ellen   Bakulina,SH550 1117
4162,MUTH,151,004,Tutorial,Theory and Analysis 2.,F,11:35 am-12:55 pm,Ellen   Bakulina,SH550 1116
4163,MUTH,151,005,Tutorial,Theory and Analysis 2.,F,01:05 pm-02:25 pm,Ellen   Bakulina,SH550 1116
4164,MUTH,151,006,Tutorial,Theory and Analysis 2.,F,01:05 pm-02:25 pm,Ellen   Bakulina,MUSIC A-410
4165,MUTH,151,007,Tutorial,Theory and Analysis 2.,F,11:35 am-12:55 pm,Ellen   Bakulina,MUSIC A-410
4166,MUTH,151,011,Laboratory,Theory and Analysis 2.,W,02:35 pm-03:25 pm,Ellen   Bakulina,MUSIC C-201
4167,MUTH,251,001,Lecture,Theory and Analysis 4.,WF,11:35 am-12:55 pm,Edward Michael  Klorman,MUSIC C-412
4168,MUTH,251,002,Lecture,Theory and Analysis 4.,TR,01:05 pm-02:25 pm,Edward Michael  Klorman,MUSIC C-201
4169,MUTH,251,003,Lecture,Theory and Analysis 4.,WF,11:35 am-12:55 pm,Justin   Mariner,MUSIC C-204
4170,MUTH,251,004,Lecture,Theory and Analysis 4.,TR,01:05 pm-02:25 pm,TBA,MUSIC C-204
4171,MUTH,302,001,Lecture,Modal Counterpoint 2.,TR,11:35 am-12:55 pm,Peter N   Schubert,MUSIC C-201
4172,MUTH,322,001,Lecture,Topics in Post-Tonal Analysis.,TR,02:35 pm-03:55 pm,Christoph   Neidhofer,MUSIC C-204
4173,MUTH,350,001,Lecture,Theory and Analysis 5.,M,11:35 am-01:25 pm,Ben Johan  Duinker,MUSIC C-201
4174,MUTH,350,005,Tutorial,Theory and Analysis 5.,F,12:35 pm-01:25 pm,TBA,SH550 1118
4175,MUTH,350,006,Tutorial,Theory and Analysis 5.,F,11:35 am-12:25 pm,TBA,SH550 1118
4176,MUTH,350,007,Tutorial,Theory and Analysis 5.,F,03:35 pm-04:25 pm,TBA,SH550 1116
4177,MUTH,350,008,Tutorial,Theory and Analysis 5.,F,02:35 pm-03:25 pm,TBA,MUSIC C-412
4178,MUTH,538,001,Lecture,Mathematical Models for Musical Analysis.,M,11:35 am-02:25 pm,Christoph   Neidhofer,MUSIC A-510
4179,MUTH,652,001,Seminar,Seminar in Music Theory 1.,T,01:35 pm-04:25 pm,Robert Tatsuo  Hasegawa,MUSIC A-512
4181,MUTH,657,001,Seminar,Seminar in Music Theory 6.,R,01:35 pm-04:25 pm,Ellen   Bakulina,MUSIC A-512
4,NEUR,310,001,Lecture,Cellular Neurobiology.,TR,01:05 pm-02:25 pm,"Jean-Francois   Cloutier , Alyson Elise   Fournier , Wei-Hsiang   Huang , Timothy E   Kennedy , David S   Ragsdale , Edward Scott  Ruthazer , Wayne Steven   Sossin",SADB 2/36
806,NEUR,502,001,Lecture,Basic and Clinical Aspects of Neuroimmunology.,T,01:00 pm-04:00 pm,"Ji   Zhang , Jo Anne   Stratton",MNI BELL
855,NEUR,503,001,Seminar,Computational Neuroscience.,W,01:00 pm-04:00 pm,"Christopher Charles  Pack , Curtis L   Baker , Maurice Jacques Elie  Chacron , Erik P.  Cook , Bratislav   Misic , Adrien Frederic Jean  Peyrache",MNI
615,NEUR,560,001,Lecture,History of Neuroscience.,F,01:35 pm-04:25 pm,"Naguib   Mechawar , Stuart   Trenholm",LEA 210
186,NEUR,605,001,Seminar,Neuroscience Seminar 4.,T,10:00 am-11:30 am,"Jean-Francois   Cloutier , Michel   Cayouette , Artur   Kania , Timothy John  Kennedy , Jean-Francois   Poulin , Edward Scott  Ruthazer , Stefano   Stifani , Stuart   Trenholm , Yang   Zhou",TBA
622,NEUR,610,001,Lecture,Functional Neuroanatomy.,R,01:30 pm-04:30 pm,"David S   Ragsdale , Robert Nathan   Spreng",TBA
333,NEUR,631,001,Lecture,Principles of Neuroscience 2.,M,02:00 pm-05:30 pm,"David S   Ragsdale , Justine Charlotte Dr Clery , Daniel E   Guitton , Abbas   Sadikot , Stuart   Trenholm",TBA
834,NEUR,710,001,Lecture,Connectional Research: Lab-to-World Impact.,T,02:00 pm-05:00 pm,Reza   Farivar-Mohseni,MGH
548,NRSC,612,001,Lecture,Environmental Assessment and Sustainable Development.,W,11:35 am-02:25 pm,Nicolas   Kosoy,RAYMND 3-045
42,NRSC,643,001,Seminar,Graduate Seminar 1.,R,10:05 am-11:25 am,Brian T   Driscoll,RAYMND 4-045
43,NRSC,644,001,Seminar,Graduate Seminar 2.,R,10:05 am-11:25 am,Brian T   Driscoll,RAYMND 4-045
44,NRSC,651,001,Seminar,Graduate Seminar 3.,R,10:05 am-11:25 am,Brian T   Driscoll,BARTON 1-016
670,NRSC,671,001,Lecture,Principles of Environmental Health Sciences 2.,F,09:35 am-12:25 pm,Hiroshi   Mamiya,MC2001 1140
51,NRSC,751,001,Seminar,Graduate Seminar 4.,R,10:05 am-11:25 am,Brian T   Driscoll,RAYMND 4-045
773,NRSC,752,001,Seminar,Graduate Seminar 5.,R,10:05 am-11:25 am,Brian T   Driscoll,BARTON 1-015
52,NRSC,753,001,Seminar,Graduate Seminar 6.,R,10:05 am-11:25 am,Brian T   Driscoll,RAYMND 4-045
53,NRSC,754,001,Seminar,Graduate Seminar 7.,R,10:05 am-11:25 am,Brian T   Driscoll,BARTON 1-016
4182,NSCI,201,001,Lecture,Introduction to Neuroscience 2.,TR,01:05 pm-02:25 pm,TBA,SADB M-1
4183,NSCI,300,001,Lecture,Neuroethics.,TR,08:35 am-09:55 am,Armin Alex  Yazdani,MCMED 1034
4186,NUR1,210,001,Lecture,Pathophysiology for Nursing 2.,F,02:35 pm-05:25 pm,"Jayalakshmi  Dr Caliaperumal , William   Archambault",STBIO S1/4
4188,NUR1,225,001,Inquiry Based Learning,Individual and Family Development Across Lifespans 2.,WR,08:35 am-10:25 am,"Norma   Ponzoni , Katherine   Gravel",SH680 1822
4189,NUR1,225,002,Inquiry Based Learning,Individual and Family Development Across Lifespans 2.,WR,09:35 am-11:25 am,TBA,SH680 1914
4190,NUR1,225,003,Inquiry Based Learning,Individual and Family Development Across Lifespans 2.,RF,11:35 am-01:25 pm,Kimani   Daniel,SH680 1916
4191,NUR1,225,004,Inquiry Based Learning,Individual and Family Development Across Lifespans 2.,RF,12:35 pm-02:25 pm,Greg   Sobieraj,SH680 1925
4194,NUR1,231,001,Laboratory,Supporting Health and Healing Capacities 2.,T,08:35 am-10:55 am,Dajena  Mme Victor,SH680 2010
4195,NUR1,231,002,Laboratory,Supporting Health and Healing Capacities 2.,M,08:35 am-10:55 am,Dajena  Mme Victor,SH680 2010
4196,NUR1,231,003,Laboratory,Supporting Health and Healing Capacities 2.,T,11:35 am-01:55 pm,Dajena  Mme Victor,SH680 2010
4197,NUR1,231,004,Laboratory,Supporting Health and Healing Capacities 2.,M,11:35 am-01:55 pm,Dajena  Mme Victor,SH680 2010
4198,NUR1,231,005,Laboratory,Supporting Health and Healing Capacities 2.,W,02:35 pm-04:55 pm,Dajena  Mme Victor,SH680 2010
4202,NUR1,233,001,Clinical Teaching,Promoting Young Family Development.,M,07:05 am-11:25 pm,"Kimani   Daniel , Amanda Chloe  Cervantes",TBA
4203,NUR1,233,002,Clinical Teaching,Promoting Young Family Development.,T,07:05 am-11:25 pm,"Kimani   Daniel , Amanda Chloe  Cervantes",TBA
4204,NUR1,233,003,Clinical Teaching,Promoting Young Family Development.,W,07:05 am-11:25 pm,"Kimani   Daniel , Amanda Chloe  Cervantes",TBA
4206,NUR1,236,002,Laboratory,Health and Physical Assessment/Anatomy 2.,M,08:35 am-10:55 am,Bruna   Fernandes,SH680 2006
4207,NUR1,236,003,Laboratory,Health and Physical Assessment/Anatomy 2.,T,08:35 am-10:55 am,Bruna   Fernandes,SH680 2006
4208,NUR1,236,004,Laboratory,Health and Physical Assessment/Anatomy 2.,M,11:35 am-01:55 pm,Bruna   Fernandes,SH680 2006
4209,NUR1,236,005,Laboratory,Health and Physical Assessment/Anatomy 2.,T,11:35 am-01:55 pm,Bruna   Fernandes,SH680 2006
4214,NUR1,301,001,Lecture,Pharmacology for Nursing 2.,W,08:35 am-11:25 am,"Jayalakshmi  Dr Caliaperumal , William   Archambault",MNI TIMMINS
4217,NUR1,320,001,Lecture,Critical Care Nursing Theory.,M,02:35 pm-05:25 pm,M̩lanie   Gauthier,ENGMC 304
4219,NUR1,324,001,Lecture,Illness Management 2.,W,11:35 am-02:25 pm,"Irene Marie   Sarasua , Kauthar   Rifi",ENGMC 13
4220,NUR1,326,001,Inquiry Based Learning,"Acute, Chronic, and Palliative Health Challenges 2.",MT,08:35 am-10:25 am,Heather Dawn   Hart,SH680 1822
4221,NUR1,326,002,Inquiry Based Learning,"Acute, Chronic, and Palliative Health Challenges 2.",MT,10:35 am-12:25 pm,Caroline   Marchionni,SH680 1822
4222,NUR1,326,003,Inquiry Based Learning,"Acute, Chronic, and Palliative Health Challenges 2.",RF,08:35 am-10:25 am,Maria   Di Feo,SH680 1916
4224,NUR1,327,001,Inquiry Based Learning,Critical Health Challenges.,MW,08:35 am-10:25 am,Amanda Chloe  Cervantes,SH680 1916
4225,NUR1,327,002,Inquiry Based Learning,Critical Health Challenges.,MW,09:35 am-11:25 am,Rosetta   Antonacci,SH680 2020
4226,NUR1,327,003,Inquiry Based Learning,Critical Health Challenges.,MW,10:35 am-12:25 pm,William   Landry,SH680 1916
4227,NUR1,327,004,Inquiry Based Learning,Critical Health Challenges.,MW,11:35 am-01:25 pm,Alisha   Michalovic,SH680 2020
4228,NUR1,327,005,Inquiry Based Learning,Critical Health Challenges.,MW,12:35 pm-02:25 pm,Rosalind   Garland,SH680 1916
5575,NUR1,333,001,Clinical Teaching,Nursing in Illness 3.,MT,07:05 am-11:25 pm,Caroline   Marchionni,TBA
5576,NUR1,333,002,Clinical Teaching,Nursing in Illness 3.,RF,07:05 am-11:25 pm,Caroline   Marchionni,TBA
4235,NUR1,339,002,Laboratory,Applied Health and Physical Assessment/Anatomy 2.,W,11:35 am-01:55 pm,Allyssa   Zeagman,SH680 2006
4236,NUR1,339,003,Laboratory,Applied Health and Physical Assessment/Anatomy 2.,R,08:35 am-10:55 am,Allyssa   Zeagman,SH680 2006
4237,NUR1,339,004,Laboratory,Applied Health and Physical Assessment/Anatomy 2.,R,11:35 am-01:55 pm,Allyssa   Zeagman,SH680 2006
4238,NUR1,339,005,Laboratory,Applied Health and Physical Assessment/Anatomy 2.,R,02:35 pm-04:55 pm,Allyssa   Zeagman,SH680 2006
4239,NUR1,339,006,Laboratory,Applied Health and Physical Assessment/Anatomy 2.,F,08:35 am-10:55 am,Allyssa   Zeagman,SH680 2006
4240,NUR1,339,007,Laboratory,Applied Health and Physical Assessment/Anatomy 2.,F,11:35 am-01:55 pm,Allyssa   Zeagman,SH680 2006
7221,NUR1,339,008,Laboratory,Applied Health and Physical Assessment/Anatomy 2.,W,02:35 pm-04:55 pm,Allyssa   Zeagman,SH680 2006
4247,NUR1,423,001,Inquiry Based Learning,Leading Change: Policy and Practice.,M,08:35 am-11:25 am,TBA,MNI TIMMINS
5577,NUR1,431,001,Clinical Teaching,Community Health Nursing Practicum.,MT,07:05 am-11:25 pm,Catherine   Ricci,TBA
5579,NUR1,431,002,Clinical Teaching,Community Health Nursing Practicum.,RF,07:05 am-11:25 pm,Catherine   Ricci,TBA
5578,NUR1,432,001,Clinical Teaching,Community Health Nursing Project.,T,07:05 am-11:25 pm,TBA,TBA
5580,NUR1,529,001,Clinical Teaching,Critical Care Nursing.,TWRFS,07:05 am-11:25 pm,"Rosetta   Antonacci , Catherine   Leblanc",TBA
5581,NUR1,529,002,Clinical Teaching,Critical Care Nursing.,TWRFS,07:05 am-11:25 pm,"Rosetta   Antonacci , Catherine   Leblanc",TBA
5582,NUR1,530,001,Clinical Teaching,Nursing Practice Consolidation.,TWRFS,07:05 am-11:25 pm,"Catherine-Anne   Miller , Kauthar   Rifi",TBA
5583,NUR1,530,002,Clinical Teaching,Nursing Practice Consolidation.,TWRFS,07:05 am-11:25 pm,"Catherine-Anne   Miller , Kauthar   Rifi",TBA
4250,NUR2,501,001,Lecture,Integrated Health Sciences 2.,MW,12:35 pm-02:25 pm,Jayalakshmi  Dr Caliaperumal,SH680 1925
4251,NUR2,511,001,Inquiry Based Learning,Practice of Nursing 2.,M,08:35 am-11:25 am,Maria   Di Feo,SH680 1925
4252,NUR2,514,001,Clinical Teaching,Introduction to Nursing 2.,RFSU,07:05 am-11:25 pm,Cheryl   Armistead,TBA
4253,NUR2,516,001,Seminar,Perspectives on Global Health.,T,08:35 am-11:25 am,Jodi   Tuck,SH680 1825
4254,NUR2,518,001,Laboratory,Nursing Clinical Skills Laboratory 2.,M,03:05 pm-05:25 pm,Hugo   Marchand,SH680 2010
4256,NUR2,535,002,Laboratory,Health Assessment/Anatomy 2.,T,02:35 pm-04:55 pm,TBA,SH680 2006
6932,NUR2,600,001,Seminar,Knowledge Translation in Healthcare.,M,11:35 am-02:25 pm,Sonia Elizabeth   Semenic,SH680 1825
6933,NUR2,603,001,Seminar,Teaching and Learning in Nursing.,R,08:35 am-11:25 am,"Norma   Ponzoni , Heather Dawn   Hart",SH680 1925
4258,NUR2,610,001,Clinical Teaching,Ambulatory/Community Care.,RFSU,07:05 am-11:25 pm,Catherine   Ricci,TBA
4259,NUR2,611,001,Seminar,Policy Leadership in Nursing.,M,02:35 pm-05:25 pm,Kelley   Kilpatrick,ARTS 150
4260,NUR2,611,002,Break-Out Room,Policy Leadership in Nursing.,M,02:35 pm-05:25 pm,Kelley   Kilpatrick,ARTS 260
4261,NUR2,614,001,Inquiry Based Learning,Reasoning in Primary Care Practice 2.,T,11:35 am-02:25 pm,Sheena  Mrs Heslip Pelletier,SH680 1825
4265,NUR2,626,001,Seminar,Professional Issues in Nursing.,R,11:35 am-02:25 pm,"Katherine   Logue , John   Kayser , Lynne   McVey",ENGMD 280
7482,NUR2,626,002,Seminar,Professional Issues in Nursing.,R,11:35 am-02:25 pm,TBA,SH680 1825
4268,NUR2,629,001,Clinical Teaching,Nursing Administration Stage.,MTWRFSU,07:05 am-11:25 pm,Susan   Drouin,TBA
4269,NUR2,630,002,Seminar,Research Project 1.,T,12:35 pm-03:25 pm,Christine   Maheu,SH680 1822
4272,NUR2,632,001,Seminar,Research Project 3.,W,08:35 am-11:25 am,Susan   Drouin,SH680 1825
4273,NUR2,632,002,Seminar,Research Project 3.,W,08:35 am-11:25 am,Christine   Maheu,SH680 1801
4274,NUR2,634,001,Lecture,Clinical Assessment and Therapeutics 2.,W,11:35 am-02:25 pm,Kauthar   Rifi,ENGMC 13
4275,NUR2,637,001,Clinical Teaching,Clinical Nursing Specialization.,MTFSU,07:05 am-11:25 pm,Heather Dawn   Hart,TBA
4276,NUR2,638,001,Clinical Teaching,Nursing in Critical Care.,MF,07:05 am-11:25 pm,"Rosetta   Antonacci , M̩lanie   Gauthier , Hugo   Marchand",TBA
4277,NUR2,642,001,Lecture,Ethics in Advanced Practice.,W,11:35 am-02:25 pm,Franco   Carnevale,ENGMD 276
4278,NUR2,642,002,Break-Out Room,Ethics in Advanced Practice.,W,11:35 am-02:25 pm,Franco   Carnevale,SH680 1822
4279,NUR2,642,003,Break-Out Room,Ethics in Advanced Practice.,W,11:35 am-02:25 pm,Franco   Carnevale,SH680 1914
4280,NUR2,642,004,Break-Out Room,Ethics in Advanced Practice.,W,11:35 am-02:25 pm,Franco   Carnevale,SH680 1920
4282,NUR2,645,001,Lecture,Pharmacology for Pediatric Nurse Practitioners.,T,11:35 am-02:25 pm,TBA,SH680 1920
4283,NUR2,647,001,Lecture,Pharmacology for Mental Health Nurse Practitioners.,R,12:35 pm-03:25 pm,TBA,SH680 1820
4285,NUR2,677,001,Lecture,Reasoning in Adult Care 1.,T,11:35 am-02:25 pm,Sheena  Mrs Heslip Pelletier,SH680 1825
4286,NUR2,678,001,Lecture,Reasoning in Adult Care 2.,W,08:35 am-12:25 pm,Shannon   McNamara,SH680 1925
4287,NUR2,683,001,Lecture,Reasoning in Pediatrics 4.,WF,09:05 am-03:55 pm,Greg   Sobieraj,SH680 1820
4288,NUR2,684,001,Lecture,Reasoning in Pediatrics 5.,WF,09:05 am-03:55 pm,Teodora   Pecingina,SH680 1820
4289,NUR2,688,001,Lecture,Reasoning in Adult Care 4.,MW,02:35 pm-05:25 pm,"Sheena  Mrs Heslip Pelletier , Shanna   Breiner",SH680 1916
4290,NUR2,690,001,Lecture,Reasoning in Mental Health 1.,W,08:35 am-11:25 am,TBA,SH680 1920
4291,NUR2,693,001,Lecture,Reasoning in Mental Health 4.,M,09:05 am-03:55 pm,TBA,SH680 1820
4292,NUR2,697,001,Seminar,Clinical Seminar in Primary Care 1.,F,09:05 am-10:55 am,Carolyn Ann  Brown,SH680 1920
4295,NUR2,706,001,Seminar,Qualitative Nursing Research.,M,02:35 pm-05:25 pm,Sandra   Pelaez,SH680 1920
6934,NUR3,628,001,Internship,Advanced Practice Nursing Internship.,MTWRF,07:05 am-11:25 pm,Catherine-Anne   Miller,CLSET
56,NUTR,217,001,Lecture,Application: Food Fundamentals.,F,11:35 am-02:25 pm,Paul-Guy   Duhamel,CENTEN 1-150
57,NUTR,217,002,Laboratory,Application: Food Fundamentals.,T,09:05 am-09:55 am,Paul-Guy   Duhamel,CENTEN 212
58,NUTR,217,003,Laboratory,Application: Food Fundamentals.,T,01:05 pm-01:55 pm,Paul-Guy   Duhamel,CENTEN 212
59,NUTR,310,001,Lecture,Professional Practice Stage 2A.,M,02:35 pm-05:25 pm,Mary   Hendrickson,CENTEN 1-163
398,NUTR,322,001,Lecture,Applied Sciences Communication.,M,08:35 am-10:25 am,Brittany Anne  Jock,CENTEN 1-163
399,NUTR,322,002,Laboratory,Applied Sciences Communication.,R,08:35 am-11:25 am,Brittany Anne  Jock,CENTEN 1-163
400,NUTR,322,003,Break-Out Room,Applied Sciences Communication.,M,08:35 am-10:25 am,Brittany Anne  Jock,CENTEN 1-162
493,NUTR,322,004,Break-Out Room,Applied Sciences Communication.,R,08:35 am-11:25 am,Brittany Anne  Jock,CENTEN 1-162
60,NUTR,337,001,Lecture,Nutrition Through Life.,TR,01:05 pm-02:25 pm,Stan   Kubow,RAYMND 2-046
707,NUTR,343,001,Lecture,Financial Management and Accounting.,R,02:35 pm-05:25 pm,Jenny   Bouras,CENTEN 1-150
61,NUTR,344,001,Lecture,Clinical Nutrition 1.,T,02:35 pm-04:55 pm,TBA,RAYMND 2-045
180,NUTR,344,002,Conference,Clinical Nutrition 1.,R,02:35 pm-04:55 pm,TBA,RAYMND 2-045
907,NUTR,346,001,Lecture,Applied Food Service Management.,F,09:35 am-11:25 am,Paul-Guy   Duhamel,RAYMND 4-045
908,NUTR,346,002,Laboratory,Applied Food Service Management.,M,09:35 am-10:25 am,Paul-Guy   Duhamel,CENTEN 212
909,NUTR,346,003,Laboratory,Applied Food Service Management.,W,09:35 am-10:25 am,Paul-Guy   Duhamel,CENTEN 212
514,NUTR,408,001,Lecture,Professional Practice Stage 3A.,MW,02:35 pm-04:25 pm,Sandy   Phillips,CENTEN 1-150
63,NUTR,438,001,Lecture,Interviewing and Counselling.,MW,08:35 am-11:25 am,Joane   Routhier,CENTEN 1-150
491,NUTR,438,002,Laboratory,Interviewing and Counselling.,R,08:35 am-10:25 am,Joane   Routhier,CENTEN 1-150
774,NUTR,503,051,Lecture,Nutrition and Exercise.,W,11:35 am-02:25 pm,"Hugues   Plourde , Ross   Andersen",CENTEN 1-150
983,NUTR,507,001,Lecture,Advanced Nutritional Biochemistry.,MW,08:35 am-09:55 am,Ryan Joshua  Mailloux,BARTON 1-016
899,NUTR,603,001,Teaching Stage,Credentialing in Dietetics.,M,02:35 pm-05:25 pm,Mary   Hendrickson,CENTEN 1-163
860,NUTR,606,001,Lecture,Human Nutrition Research Methods.,T,11:35 am-02:25 pm,"Grace S  Marquis , Ryan Joshua  Mailloux , Daiva E  Nielsen",RAYMND 4-046/048
836,NUTR,607,001,Small Group Teaching,Counselling in Professional Practice.,MW,08:35 am-11:25 am,"Joane   Routhier , Sandy   Phillips",CENTEN 1-150
825,NUTR,610,001,Lecture,Pediatric and Maternal Nutrition.,M,11:35 am-02:25 pm,Stan   Kubow,CENTEN 1-150
788,NUTR,697,001,Presentation,MSc Final Presentation.,T,10:05 am-11:25 am,Chelsia Ann  Gillis,RAYMND 2-046
789,NUTR,796,001,Presentation,PhD Research Presentation.,T,10:05 am-11:25 am,Chelsia Ann  Gillis,RAYMND 2-046
5591,OCC1,443,001,Lecture,Constructing Mental Health.,M,11:35 am-02:25 pm,"Zachary   Boychuck , Hiba   Zafran",MCMED 206/7
5267,OCC1,500D2,001,Seminar,Pre-Clinical Practicum Seminar.,R,08:35 am-11:25 am,"Caroline   Storr , Anne-Marie   Brassard , Karen   Falcicchio",MCMED 206/7
5592,OCC1,547,001,Lecture,Occupational Solutions 1.,W,11:35 am-01:25 pm,"Cynthia   Perlman , Madeleine   Bonnard , Karen   Falcicchio , Anita   Menon , Tatiana   Ogourtsova",MCMED 206/7
5593,OCC1,547,002,Seminar,Occupational Solutions 1.,W,01:35 pm-05:25 pm,"Cynthia   Perlman , Madeleine   Bonnard , Anne-Marie   Brassard , Karen   Falcicchio , Anita   Menon , Tatiana   Ogourtsova",TBA
5594,OCC1,547,004,Break-Out Room,Occupational Solutions 1.,W,01:35 pm-04:55 pm,"Cynthia   Perlman , Karen   Falcicchio",HOSMER 105
5595,OCC1,548,001,Lecture,Holistic Approaches in OT.,T,12:05 pm-01:55 pm,"Susanne   Mak , Sara Lizabeth  Saunders , Hiba   Zafran",MCMED 206/7
5596,OCC1,548,002,Break-Out Room,Holistic Approaches in OT.,W,08:35 am-10:25 am,"Susanne   Mak , Sara Lizabeth  Saunders , Hiba   Zafran",STBIO S3/4
5597,OCC1,549,001,Lecture,Therapeutic Strategies in OT 2.,M,08:35 am-10:25 am,"Marie-Lyne   Grenier , Marie-Eve   Bolduc , Nancy   Forget , Daniel   Nguyen , Barbara   Shankland",MCMED 330
5598,OCC1,549,002,Laboratory,Therapeutic Strategies in OT 2.,M,12:05 pm-03:55 pm,"Marie-Lyne   Grenier , Marie-Eve   Bolduc , Nancy   Forget , Daniel   Nguyen , Barbara   Shankland",HOSMER 102
5599,OCC1,549,003,Clinical reasoning workshop,Therapeutic Strategies in OT 2.,F,08:35 am-12:25 pm,"Marie-Lyne   Grenier , Marie-Eve   Bolduc , Nancy   Forget , Daniel   Nguyen , Barbara   Shankland",MCMED 206/7
6721,OCC1,549,004,Break-Out Room,Therapeutic Strategies in OT 2.,M,12:05 pm-03:55 pm,"Marie-Lyne   Grenier , Nancy   Forget",HOSMER 104
5600,OCC1,549,006,Seminar,Therapeutic Strategies in OT 2.,F,01:35 pm-04:25 pm,"Marie-Lyne   Grenier , Marie-Eve   Bolduc , Nancy   Forget , Daniel   Nguyen , Barbara   Shankland",TBA
4298,OCC1,551,001,Lecture,Psychosocial Practice in OT.,T,08:35 am-11:25 am,"Karla   Jacobsen , Raphael   Lencucha , Melissa   Park",MCMED 206/7
5601,OCC1,551,002,Laboratory,Psychosocial Practice in OT.,TR,02:35 pm-05:25 pm,"Karla   Jacobsen , Raphael   Lencucha , Melissa   Park",MCMED 330
4299,OCC1,551,003,Break-Out Room,Psychosocial Practice in OT.,T,02:35 pm-05:25 pm,"Karla   Jacobsen , Keven   Lee , Melissa   Park",HOSMER 17
5336,OCC1,600J3,001,Seminar,Clinical Practicum Seminars.,W,08:35 am-11:25 am,"Caroline   Storr , Anne-Marie   Brassard , Karen   Falcicchio",MCMED 330
5602,OCC1,622,001,Lecture,Community-Based OT.,T,08:35 am-11:25 am,"Laurence   Roy , Giovanni   Arcuri",TBA
5603,OCC1,623,001,Lecture,Assistive Technology.,F,08:35 am-11:25 am,"Philippe   Archambault , Susanne   Mak",MCMED 330
5604,OCC1,623,002,Laboratory,Assistive Technology.,F,01:05 pm-02:25 pm,"Philippe   Archambault , Susanne   Mak",HOSMER 17
5605,OCC1,626,001,Lecture,Mental Health: Child and Youth.,T,11:35 am-02:25 pm,Melissa   Park,HOSMER 17
4301,OCCH,604,001,Lecture,Monitoring Occupational Environment.,W,02:35 pm-05:25 pm,TBA,MC2001 1203
4302,OCCH,605,001,Lecture,Physical Health Hazards.,TR,02:35 pm-05:25 pm,"Paul   Heroux , Jean-Pierre   Gauvin , Alain   Turcotte",MC2001 1203
4303,OCCH,608,001,Lecture,Biological Hazards.,TR,10:05 am-11:25 am,TBA,MC2001 1203
4304,OCCH,615,001,Lecture,Occupational Safety Practice.,M,11:35 am-02:25 pm,"Pietro   Gasparrini , Linda   Pezzi",MC2001 1203
863,ONCO,610D2,001,Lecture,Fundamentals of Oncology and Cancer Research.,M,09:05 am-11:55 am,"Marc Robert  Fabian , Melissa   Henry",000885 740A
989,ONCO,611,001,Lecture,Proteomics for Precision Medicine.,F,09:05 am-11:55 am,Christoph   Borchers,000885 740A
864,ONCO,620,001,Lecture,Best Practices in Biomedical Research.,M,02:05 pm-04:55 pm,Eduardo L F   Franco,000885 740A
4308,ORGB,321,001,Lecture,Leadership.,TR,02:35 pm-03:55 pm,Melissa   Sonberg,BRONF 423
4309,ORGB,325,001,Lecture,Negotiations and Conflict Resolution.,R,11:35 am-02:25 pm,Matissa Nicole  Hollister,BRONF 045
4310,ORGB,330,001,Lecture,People Analytics.,TR,10:05 am-11:25 am,Matissa Nicole  Hollister,BRONF 310
4311,ORGB,380,001,Lecture,Cross Cultural Management.,TR,04:05 pm-05:25 pm,Tatiana Lamoureux  Gauvin,ARMST 265
4312,ORGB,421,001,Lecture,Managing Organizational Change.,MW,04:05 pm-05:25 pm,David MacIntosh  Saunders,ARMST 060
